Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
715.493744,TraderOne,Tick,1136,1190,-54,54,154500,153900,45475,184725,168525,OK
715.719722,TraderOne,Tick,1136,1190,-54,54,154500,153900,45475,184725,168525,OK
716.044652,TraderOne,Tick,1136,1190,-54,54,154400,153900,45475,184725,168525,OK
716.27137,TraderOne,Tick,1136,1190,-54,54,154400,153800,45475,184725,168525,OK
716.456517,TraderOne,Tick,1136,1190,-54,54,154400,153900,45475,184725,168525,OK
716.7998,TraderOne,Tick,1136,1190,-54,54,154400,153900,45475,184725,168525,OK
717.010338,TraderOne,Tick,1136,1190,-54,54,154400,153900,45475,184725,168525,OK
717.221702,TraderOne,Tick,1136,1190,-54,54,154400,153900,45475,184725,168525,OK
717.542595,TraderOne,Tick,1136,1190,-54,54,154400,153700,45475,184725,168525,OK
717.738757,TraderOne,Tick,1136,1190,-54,54,154400,153700,45475,184725,168525,OK
718.044678,TraderOne,Tick,1136,1190,-54,54,154200,153700,45475,184725,168525,OK
718.295417,TraderOne,Tick,1136,1190,-54,54,154200,153700,45475,184725,168525,OK
718.525025,TraderOne,Tick,1136,1190,-54,54,154200,153700,45475,184725,168525,OK
718.720586,TraderOne,Tick,1136,1190,-54,54,154200,153600,45475,184725,168525,OK
718.993745,TraderOne,Tick,1136,1190,-54,54,154200,153600,45475,184725,168525,OK
719.240191,TraderOne,Tick,1136,1190,-54,54,154200,153600,45475,184725,168525,OK
719.50037,TraderOne,Tick,1136,1190,-54,54,154300,153600,45475,184725,168525,OK
719.716545,TraderOne,Tick,1136,1190,-54,54,154300,153800,45475,184725,168525,OK
720.045631,TraderOne,Tick,1136,1190,-54,54,154100,153800,45475,184725,168525,OK
720.273621,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
720.54861,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
720.746133,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
721.049064,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
721.255634,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
721.513642,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
721.733494,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
722.049865,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
722.249918,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
722.511538,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
722.751087,TraderOne,Tick,1136,1190,-54,54,154000,153700,45475,184725,168525,OK
723.012163,TraderOne,Tick,1136,1190,-54,54,154000,153700,45475,184725,168525,OK
723.288148,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
723.455002,TraderOne,Tick,1136,1190,-54,54,154100,153700,45475,184725,168525,OK
723.791702,TraderOne,Tick,1136,1190,-54,54,154100,153000,45475,184725,168525,OK
724.005323,TraderOne,Tick,1136,1200,-64,64,153700,153000,45783,191417,172217,OK
724.273337,TraderOne,Tick,1136,1200,-64,64,153700,153000,45783,191417,172217,OK
724.51111,TraderOne,Tick,1136,1200,-64,64,153700,153000,45783,191417,172217,OK
724.712436,TraderOne,Tick,1136,1200,-64,64,153500,153000,45783,191417,172217,OK
725.010616,TraderOne,Tick,1136,1200,-64,64,153500,152900,45783,191417,172217,OK
725.217587,TraderOne,Tick,1136,1200,-64,64,153400,152800,45783,191417,172217,OK
725.53251,TraderOne,Tick,1136,1200,-64,64,153400,152800,45783,191417,172217,OK
725.760495,TraderOne,Tick,1136,1200,-64,64,153100,152800,45783,191417,172217,OK
726.028043,TraderOne,Tick,1136,1200,-64,64,153100,152800,45783,191417,172217,OK
726.275698,TraderOne,Tick,1136,1200,-64,64,153100,152600,45783,191417,172217,OK
726.509833,TraderOne,Tick,1136,1200,-64,64,153100,152700,45783,191417,172217,OK
726.71659,TraderOne,Tick,1136,1200,-64,64,153100,152700,45783,191417,172217,OK
727.007633,TraderOne,Tick,1136,1200,-64,64,153100,152700,45783,191417,172217,OK
727.245111,TraderOne,Tick,1136,1200,-64,64,153100,152700,45783,191417,172217,OK
727.500299,TraderOne,Tick,1136,1200,-64,64,153100,152700,45783,191417,172217,OK
727.785277,TraderOne,Tick,1136,1200,-64,64,153500,152700,45783,191417,172217,OK
727.983889,TraderOne,Tick,1136,1200,-64,64,153000,152700,45783,191417,172217,OK
728.261858,TraderOne,Tick,1136,1200,-64,64,153000,152700,45783,191417,172217,OK
728.485531,TraderOne,Tick,1136,1200,-64,64,153000,152700,45783,191417,172217,OK
728.712202,TraderOne,Tick,1136,1200,-64,64,153000,152700,45783,191417,172217,OK
728.996353,TraderOne,Tick,1136,1200,-64,64,153000,152700,45783,191417,172217,OK
729.298608,TraderOne,Tick,1136,1200,-64,64,153000,152700,45783,191417,172217,OK
729.465633,TraderOne,Tick,1136,1200,-64,64,153000,152700,45783,191417,172217,OK
729.800967,TraderOne,Tick,1136,1200,-64,64,153400,152700,45783,191417,172217,OK
729.963124,TraderOne,Tick,1136,1200,-64,64,153400,152700,45783,191417,172217,OK
730.292611,TraderOne,Tick,1136,1200,-64,64,153400,152700,45783,191417,172217,OK
730.491425,TraderOne,Tick,1136,1200,-64,64,153400,152700,45783,191417,172217,OK
730.728116,TraderOne,Tick,1136,1200,-64,64,153400,152900,45783,191417,172217,OK
731.004719,TraderOne,Tick,1136,1200,-64,64,153400,152900,45783,191417,172217,OK
731.253621,TraderOne,Tick,1136,1200,-64,64,153400,152900,45783,191417,172217,OK
731.51803,TraderOne,Tick,1136,1200,-64,64,153400,152900,45783,191417,172217,OK
731.745717,TraderOne,Tick,1136,1200,-64,64,153400,152900,45783,191417,172217,OK
731.992055,TraderOne,Tick,1136,1200,-64,64,153100,152900,45783,191417,178617,OK
732.209722,TraderOne,Tick,1146,1200,-54,54,153100,152900,46089,187111,176311,OK
732.537879,TraderOne,Tick,1146,1200,-54,54,153100,152900,46089,187111,176311,OK
732.750097,TraderOne,Tick,1146,1200,-54,54,153100,152900,46089,187111,176311,OK
733.024665,TraderOne,Tick,1146,1200,-54,54,153100,152900,46089,187111,176311,OK
733.248819,TraderOne,Tick,1146,1200,-54,54,153100,152900,46089,187111,176311,OK
733.52007,TraderOne,Tick,1146,1200,-54,54,153100,152900,46089,187111,176311,OK
733.726719,TraderOne,Tick,1146,1200,-54,54,153100,152900,46089,187111,176311,OK
733.953323,TraderOne,Tick,1146,1200,-54,54,153100,152900,46089,187111,176311,OK
734.286503,TraderOne,Tick,1146,1200,-54,54,153100,152800,46089,187111,170911,OK
734.500524,TraderOne,Tick,1146,1200,-54,54,153100,152800,46089,187111,170911,OK
734.730427,TraderOne,Tick,1146,1200,-54,54,153100,152800,46089,187111,170911,OK
734.991787,TraderOne,Tick,1146,1200,-54,54,153100,152800,46089,187111,170911,OK
735.240559,TraderOne,Tick,1146,1200,-54,54,153100,153100,46089,187111,187111,OK
735.486915,TraderOne,Tick,1146,1200,-54,54,153600,152900,46089,187111,170911,OK
735.759336,TraderOne,Tick,1146,1200,-54,54,153000,152900,46089,187111,181711,OK
735.997722,TraderOne,Tick,1146,1200,-54,54,153000,152800,46089,187111,176311,OK
736.202507,TraderOne,Tick,1146,1200,-54,54,153000,152600,46089,187111,170911,OK
736.487031,TraderOne,Tick,1146,1200,-54,54,153000,152600,46089,187111,170911,OK
736.74403,TraderOne,Tick,1146,1200,-54,54,153000,152500,46089,187111,170911,OK
737.019812,TraderOne,Tick,1146,1200,-54,54,152800,152500,46089,187111,170911,OK
737.2501,TraderOne,Tick,1146,1200,-54,54,152800,152500,46089,187111,170911,OK
737.532203,TraderOne,Tick,1146,1200,-54,54,152800,152500,46089,187111,170911,OK
737.734031,TraderOne,Tick,1146,1200,-54,54,152800,152500,46089,187111,170911,OK
737.959214,TraderOne,Tick,1146,1210,-64,64,153200,152500,45936,190264,171064,OK
738.269216,TraderOne,Tick,1146,1210,-64,64,153200,152500,45936,190264,171064,OK
738.530506,TraderOne,Tick,1146,1210,-64,64,152700,152500,45936,190264,177464,OK
738.730557,TraderOne,Tick,1146,1210,-64,64,152700,152500,45936,190264,177464,OK
739.023602,TraderOne,Tick,1146,1210,-64,64,152700,152500,45936,190264,177464,OK
739.295825,TraderOne,Tick,1146,1210,-64,64,152700,152100,45936,190264,171064,OK
739.547886,TraderOne,Tick,1146,1210,-64,64,152700,152100,45936,190264,171064,OK
739.720581,TraderOne,Tick,1146,1210,-64,64,152600,152100,45936,190264,171064,OK
740.046457,TraderOne,Tick,1146,1210,-64,64,152600,152100,45936,190264,171064,OK
740.216908,TraderOne,Tick,1146,1210,-64,64,152600,152100,45936,190264,171064,OK
740.463252,TraderOne,Tick,1146,1210,-64,64,152600,152400,45936,190264,177464,OK
740.797111,TraderOne,Tick,1146,1210,-64,64,152600,152500,45936,190264,183864,OK
741.049189,TraderOne,Tick,1146,1210,-64,64,152600,152500,45936,190264,183864,OK
741.298769,TraderOne,Tick,1146,1210,-64,64,152600,152500,45936,190264,183864,OK
741.495281,TraderOne,Tick,1146,1210,-64,64,152600,152000,45936,190264,171064,OK
741.760665,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
741.975928,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
742.271415,TraderOne,Tick,1146,1210,-64,64,152600,151800,45936,190264,171064,OK
742.478716,TraderOne,Tick,1146,1210,-64,64,152600,151700,45936,190264,171064,OK
742.731836,TraderOne,Tick,1146,1210,-64,64,152600,151700,45936,190264,171064,OK
743.00319,TraderOne,Tick,1146,1210,-64,64,152600,151700,45936,190264,171064,OK
743.221757,TraderOne,Tick,1146,1210,-64,64,152600,151700,45936,190264,171064,OK
743.524002,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
743.795036,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
743.98412,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
744.270761,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
744.519969,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
744.707267,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
744.985557,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
745.233348,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
745.458123,TraderOne,Tick,1146,1210,-64,64,152600,151900,45936,190264,171064,OK
745.708325,TraderOne,Tick,1146,1210,-64,64,152100,151900,45936,190264,177464,OK
746.011841,TraderOne,Tick,1146,1210,-64,64,152100,151900,45936,190264,177464,OK
746.268679,TraderOne,Tick,1146,1210,-64,64,152100,151800,45936,190264,171064,OK
746.538153,TraderOne,Tick,1146,1210,-64,64,152100,151800,45936,190264,171064,OK
746.73671,TraderOne,Tick,1146,1210,-64,64,152100,151900,45936,190264,177464,OK
747.023338,TraderOne,Tick,1146,1210,-64,64,152100,151900,45936,190264,177464,OK
747.226078,TraderOne,Tick,1146,1210,-64,64,152100,151700,45936,190264,171064,OK
747.540695,TraderOne,Tick,1146,1210,-64,64,152100,151700,45936,190264,171064,OK
747.79384,TraderOne,Tick,1146,1210,-64,64,152200,151700,45936,190264,171064,OK
747.973394,TraderOne,Tick,1146,1210,-64,64,152200,151700,45936,190264,171064,OK
748.227511,TraderOne,Tick,1146,1210,-64,64,152000,151700,45936,190264,171064,OK
748.536764,TraderOne,Tick,1146,1210,-64,64,152000,151700,45936,190264,171064,OK
748.754144,TraderOne,Tick,1146,1210,-64,64,152000,151700,45936,190264,171064,OK
748.992248,TraderOne,Tick,1146,1210,-64,64,152000,151700,45936,190264,171064,OK
749.270931,TraderOne,Tick,1146,1210,-64,64,152000,151700,45936,190264,171064,OK
749.501823,TraderOne,Tick,1146,1210,-64,64,152000,151700,45936,190264,171064,OK
749.792722,TraderOne,Tick,1146,1210,-64,64,151500,151700,45936,190264,203064,OK
750.020517,TraderOne,Tick,1146,1210,-64,64,151500,151700,45936,190264,203064,OK
750.24131,TraderOne,Tick,1146,1210,-64,64,151500,151700,45936,190264,203064,OK
750.527548,TraderOne,Tick,1146,1210,-64,64,151000,151700,45936,190264,209464,OK
750.706082,TraderOne,Tick,1146,1210,-64,64,151000,151500,45936,190264,209464,OK
750.998073,TraderOne,Tick,1146,1210,-64,64,151000,151500,45936,190264,209464,OK
751.287497,TraderOne,Tick,1146,1210,-64,64,151000,151500,45936,190264,209464,OK
751.501755,TraderOne,Tick,1146,1210,-64,64,151000,151500,45936,190264,209464,OK
751.78868,TraderOne,Tick,1146,1210,-64,64,151000,151500,45936,190264,209464,OK
752.000403,TraderOne,Tick,1146,1210,-64,64,151000,151500,45936,190264,209464,OK
752.238084,TraderOne,Tick,1156,1210,-54,54,151400,151500,46239,191961,197361,OK
752.463738,TraderOne,Tick,1156,1210,-54,54,151400,151700,46239,191961,208161,OK
752.722407,TraderOne,Tick,1156,1210,-54,54,151400,151700,46239,191961,208161,OK
752.988068,TraderOne,Tick,1156,1210,-54,54,151400,151000,46239,191961,175761,OK
753.261701,TraderOne,Tick,1156,1210,-54,54,151400,151000,46239,191961,175761,OK
753.543497,TraderOne,Tick,1156,1210,-54,54,151400,151000,46239,191961,175761,OK
753.791345,TraderOne,Tick,1156,1210,-54,54,151400,151000,46239,191961,175761,OK
754.024609,TraderOne,Tick,1156,1210,-54,54,151400,151100,46239,191961,175761,OK
754.274112,TraderOne,Tick,1156,1210,-54,54,151400,151100,46239,191961,175761,OK
754.454586,TraderOne,Tick,1156,1210,-54,54,151400,151100,46239,191961,175761,OK
754.754343,TraderOne,Tick,1156,1210,-54,54,151400,151100,46239,191961,175761,OK
754.965099,TraderOne,Tick,1156,1210,-54,54,151400,151100,46239,191961,175761,OK
755.26536,TraderOne,Tick,1156,1210,-54,54,151400,151100,46239,191961,175761,OK
755.51917,TraderOne,Tick,1156,1210,-54,54,151400,151200,46239,191961,181161,OK
755.771828,TraderOne,Tick,1156,1210,-54,54,150700,151200,46239,191961,208161,OK
755.978082,TraderOne,Tick,1156,1210,-54,54,150700,151200,46239,191961,208161,OK
756.284814,TraderOne,Tick,1156,1210,-54,54,151400,151300,46239,191961,186561,OK
756.520059,TraderOne,Tick,1156,1210,-54,54,151400,151100,46239,191961,175761,OK
756.736509,TraderOne,Tick,1156,1210,-54,54,151400,151100,46239,191961,175761,OK
756.957706,TraderOne,Tick,1166,1210,-44,44,151900,151100,46542,188658,175458,OK
757.20622,TraderOne,Tick,1166,1210,-44,44,151900,151100,46542,188658,175458,OK
757.536171,TraderOne,Tick,1166,1210,-44,44,151900,151100,46542,188658,175458,OK
757.721502,TraderOne,Tick,1166,1210,-44,44,151900,151100,46542,188658,175458,OK
757.961495,TraderOne,Tick,1166,1210,-44,44,151900,151100,46542,188658,175458,OK
758.295528,TraderOne,Tick,1166,1210,-44,44,151900,151100,46542,188658,175458,OK
758.521214,TraderOne,Tick,1166,1210,-44,44,151900,151100,46542,188658,175458,OK
758.738375,TraderOne,Tick,1166,1210,-44,44,151900,151400,46542,188658,175458,OK
758.972257,TraderOne,Tick,1166,1210,-44,44,151900,151500,46542,188658,175458,OK
759.252141,TraderOne,Tick,1166,1210,-44,44,151900,151500,46542,188658,175458,OK
759.491214,TraderOne,Tick,1166,1210,-44,44,151900,151500,46542,188658,175458,OK
759.777409,TraderOne,Tick,1166,1210,-44,44,151900,151500,46542,188658,175458,OK
760.009486,TraderOne,Tick,1166,1220,-54,54,151800,151500,46390,193810,177610,OK
760.242291,TraderOne,Tick,1166,1220,-54,54,151800,151500,46390,193810,177610,OK
760.470124,TraderOne,Tick,1166,1220,-54,54,150900,151500,46390,193810,210010,OK
760.733074,TraderOne,Tick,1166,1220,-54,54,150900,151500,46390,193810,210010,OK
761.025843,TraderOne,Tick,1166,1220,-54,54,150900,151300,46390,193810,210010,OK
761.215604,TraderOne,Tick,1166,1220,-54,54,150900,151300,46390,193810,210010,OK
761.472281,TraderOne,Tick,1166,1220,-54,54,150900,151300,46390,193810,210010,OK
761.721649,TraderOne,Tick,1166,1220,-54,54,151800,151300,46390,193810,177610,OK
761.984699,TraderOne,Tick,1166,1220,-54,54,151800,151300,46390,193810,177610,OK
762.291436,TraderOne,Tick,1166,1220,-54,54,150900,151000,46390,193810,199210,OK
762.510443,TraderOne,Tick,1166,1220,-54,54,151600,151000,46390,193810,177610,OK
762.777838,TraderOne,Tick,1166,1220,-54,54,151600,151100,46390,193810,177610,OK
762.971133,TraderOne,Tick,1166,1220,-54,54,151600,151000,46390,193810,177610,OK
763.241576,TraderOne,Tick,1166,1220,-54,54,151600,151000,46390,193810,177610,OK
763.508431,TraderOne,Tick,1166,1220,-54,54,151600,151000,46390,193810,177610,OK
763.739612,TraderOne,Tick,1166,1220,-54,54,150600,151000,46390,193810,210010,OK
764.041652,TraderOne,Tick,1166,1220,-54,54,150600,150900,46390,193810,210010,OK
764.224761,TraderOne,Tick,1166,1220,-54,54,150600,150900,46390,193810,210010,OK
764.464033,TraderOne,Tick,1166,1220,-54,54,150600,150900,46390,193810,210010,OK
764.702532,TraderOne,Tick,1166,1220,-54,54,150600,150900,46390,193810,210010,OK
765.036877,TraderOne,Tick,1166,1220,-54,54,150800,150900,46390,193810,199210,OK
765.234985,TraderOne,Tick,1166,1220,-54,54,150800,150900,46390,193810,199210,OK
765.45685,TraderOne,Tick,1166,1220,-54,54,150800,150900,46390,193810,199210,OK
765.756278,TraderOne,Tick,1166,1220,-54,54,150800,150900,46390,193810,199210,OK
766.025445,TraderOne,Tick,1166,1220,-54,54,150800,150900,46390,193810,199210,OK
766.24572,TraderOne,Tick,1176,1220,-44,44,150800,150900,46692,195508,199908,OK
766.511081,TraderOne,Tick,1186,1220,-34,34,150600,150900,46586,191314,201514,OK
766.717427,TraderOne,Tick,1186,1220,-34,34,150600,150900,46586,191314,201514,OK
766.962718,TraderOne,Tick,1186,1220,-34,34,150600,150900,46586,191314,201514,OK
767.27975,TraderOne,Tick,1186,1220,-34,34,150600,150900,46586,191314,201514,OK
767.492288,TraderOne,Tick,1186,1220,-34,34,150600,150900,46586,191314,201514,OK
767.717224,TraderOne,Tick,1186,1220,-34,34,150600,150700,46586,191314,194714,OK
767.993558,TraderOne,Tick,1196,1220,-24,24,150600,150700,46888,187012,189412,OK
768.24464,TraderOne,Tick,1196,1220,-24,24,150600,150700,46888,187012,189412,OK
768.485441,TraderOne,Tick,1196,1220,-24,24,150600,150700,46888,187012,189412,OK
768.719046,TraderOne,Tick,1196,1220,-24,24,150600,150700,46888,187012,189412,OK
769.013061,TraderOne,Tick,1196,1220,-24,24,150600,150700,46888,187012,189412,OK
769.242734,TraderOne,Tick,1206,1220,-14,14,150600,150700,47190,187710,189110,OK
769.530159,TraderOne,Tick,1206,1220,-14,14,150600,151100,47190,187710,191910,OK
769.719511,TraderOne,Tick,1206,1220,-14,14,150600,151100,47190,187710,191910,OK
769.952608,TraderOne,Tick,1206,1220,-14,14,150600,151100,47190,187710,191910,OK
770.259447,TraderOne,Tick,1206,1220,-14,14,150600,151100,47190,187710,191910,OK
770.498996,TraderOne,Tick,1206,1220,-14,14,150600,151100,47190,187710,191910,OK
770.737869,TraderOne,Tick,1216,1220,-4,4,150900,151100,47492,190408,191208,OK
770.989008,TraderOne,Tick,1226,1220,6,-6,150900,151100,47794,191106,189906,OK
771.245727,TraderOne,Tick,1226,1220,6,-6,150900,151100,47794,191106,189906,OK
771.481989,TraderOne,Tick,1226,1220,6,-6,150900,151100,47794,191106,189906,OK
771.746984,TraderOne,Tick,1226,1220,6,-6,150900,151100,47794,191106,189906,OK
772.016047,TraderOne,Tick,1226,1220,6,-6,150900,151100,47794,191106,189906,OK
772.255868,TraderOne,Tick,1226,1220,6,-6,150900,151100,47794,191106,189906,OK
772.497549,TraderOne,Tick,1226,1220,6,-6,150900,151100,47794,191106,189906,OK
772.708122,TraderOne,Tick,1226,1220,6,-6,150900,151100,47794,191106,189906,OK
773.029458,TraderOne,Tick,1226,1220,6,-6,150500,151100,47794,191106,189306,OK
773.236573,TraderOne,Tick,1226,1230,-4,4,151400,151100,47643,191257,190057,OK
773.512287,TraderOne,Tick,1226,1230,-4,4,151400,151100,47643,191257,190057,OK
773.79822,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
774.006061,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
774.224526,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
774.516087,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
774.779768,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
774.996439,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
775.242563,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
775.498744,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
775.73384,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
775.983645,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
776.285221,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
776.481055,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
776.705236,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
777.004405,TraderOne,Tick,1226,1230,-4,4,150500,151100,47643,191257,192457,OK
777.252334,TraderOne,Tick,1226,1230,-4,4,151500,151100,47643,191257,190057,OK
777.480181,TraderOne,Tick,1226,1230,-4,4,151500,151100,47643,191257,190057,OK
777.74077,TraderOne,Tick,1226,1230,-4,4,151500,151100,47643,191257,190057,OK
778.048387,TraderOne,Tick,1226,1230,-4,4,151500,151100,47643,191257,190057,OK
778.275835,TraderOne,Tick,1226,1230,-4,4,151500,151100,47643,191257,190057,OK
778.520871,TraderOne,Tick,1226,1230,-4,4,151600,151100,47643,191257,190057,OK
778.73545,TraderOne,Tick,1226,1240,-14,14,151500,151100,47946,193954,189754,OK
779.048671,TraderOne,Tick,1226,1250,-24,24,151700,151100,48204,196596,189396,OK
779.278468,TraderOne,Tick,1226,1250,-24,24,151700,151100,48204,196596,189396,OK
779.50849,TraderOne,Tick,1226,1250,-24,24,151700,151100,48204,196596,189396,OK
779.787241,TraderOne,Tick,1226,1250,-24,24,151100,151100,48204,196596,196596,OK
779.968739,TraderOne,Tick,1226,1250,-24,24,151100,151100,48204,196596,196596,OK
780.299565,TraderOne,Tick,1226,1250,-24,24,151100,151100,48204,196596,196596,OK
780.541649,TraderOne,Tick,1226,1250,-24,24,151100,151100,48204,196596,196596,OK
780.739771,TraderOne,Tick,1226,1250,-24,24,151100,151100,48204,196596,196596,OK
781.017089,TraderOne,Tick,1226,1250,-24,24,151100,150800,48204,196596,189396,OK
781.262827,TraderOne,Tick,1226,1260,-34,34,151600,150800,48416,199184,188984,OK
781.456746,TraderOne,Tick,1226,1260,-34,34,151600,150800,48416,199184,188984,OK
781.718888,TraderOne,Tick,1226,1260,-34,34,151600,150800,48416,199184,188984,OK
782.020593,TraderOne,Tick,1226,1260,-34,34,151600,150800,48416,199184,188984,OK
782.241547,TraderOne,Tick,1226,1260,-34,34,151600,151200,48416,199184,188984,OK
782.535473,TraderOne,Tick,1226,1260,-34,34,151600,151200,48416,199184,188984,OK
782.732573,TraderOne,Tick,1226,1260,-34,34,150600,151400,48416,199184,209384,OK
783.024765,TraderOne,Tick,1226,1260,-34,34,150600,151400,48416,199184,209384,OK
783.218841,TraderOne,Tick,1226,1260,-34,34,150600,151400,48416,199184,209384,OK
783.498846,TraderOne,Tick,1226,1260,-34,34,150600,151400,48416,199184,209384,OK
783.711815,TraderOne,Tick,1226,1260,-34,34,151500,151400,48416,199184,195784,OK
783.995334,TraderOne,Tick,1226,1260,-34,34,151500,151400,48416,199184,195784,OK
784.286384,TraderOne,Tick,1226,1260,-34,34,151500,151400,48416,199184,195784,OK
784.54011,TraderOne,Tick,1226,1260,-34,34,151500,151400,48416,199184,195784,OK
784.787489,TraderOne,Tick,1226,1260,-34,34,151500,151400,48416,199184,195784,OK
785.019993,TraderOne,Tick,1226,1260,-34,34,151500,151400,48416,199184,195784,OK
785.296157,TraderOne,Tick,1226,1260,-34,34,150500,151400,48416,199184,209384,OK
785.461272,TraderOne,Tick,1226,1260,-34,34,150500,151400,48416,199184,209384,OK
785.768998,TraderOne,Tick,1236,1260,-24,24,150500,151400,48265,194335,201535,OK
786.048083,TraderOne,Tick,1236,1260,-24,24,150500,151400,48265,194335,201535,OK
786.235695,TraderOne,Tick,1236,1260,-24,24,150500,151400,48265,194335,201535,OK
786.480165,TraderOne,Tick,1236,1260,-24,24,150500,151400,48265,194335,201535,OK
786.753487,TraderOne,Tick,1236,1260,-24,24,150500,151400,48265,194335,201535,OK
786.95385,TraderOne,Tick,1236,1260,-24,24,150500,151400,48265,194335,201535,OK
787.298583,TraderOne,Tick,1236,1260,-24,24,150500,151400,48265,194335,201535,OK
787.542016,TraderOne,Tick,1246,1260,-14,14,150500,150800,48114,190486,194686,OK
787.769434,TraderOne,Tick,1246,1260,-14,14,150500,150800,48114,190486,194686,OK
787.97716,TraderOne,Tick,1246,1270,-24,24,151400,150800,47963,194637,187437,OK
788.293916,TraderOne,Tick,1246,1270,-24,24,151400,150500,47963,194637,187437,OK
788.539054,TraderOne,Tick,1246,1270,-24,24,151400,150500,47963,194637,187437,OK
788.759141,TraderOne,Tick,1246,1280,-34,34,150300,150500,47812,198788,205588,OK
789.004166,TraderOne,Tick,1246,1280,-34,34,150300,150300,47812,198788,198788,OK
789.220686,TraderOne,Tick,1246,1280,-34,34,150300,150300,47812,198788,198788,OK
789.510597,TraderOne,Tick,1246,1280,-34,34,150300,150200,47812,198788,195388,OK
789.772151,TraderOne,Tick,1246,1280,-34,34,150300,150200,47812,198788,195388,OK
790.024244,TraderOne,Tick,1246,1280,-34,34,150300,150200,47812,198788,195388,OK
790.295001,TraderOne,Tick,1246,1280,-34,34,150900,150200,47812,198788,188588,OK
790.532512,TraderOne,Tick,1246,1280,-34,34,150900,150200,47812,198788,188588,OK
790.791578,TraderOne,Tick,1246,1280,-34,34,150900,150200,47812,198788,188588,OK
791.029163,TraderOne,Tick,1246,1280,-34,34,150900,150200,47812,198788,188588,OK
791.254514,TraderOne,Tick,1246,1280,-34,34,150900,150400,47812,198788,188588,OK
791.464884,TraderOne,Tick,1246,1280,-34,34,151000,150800,47812,198788,191988,OK
791.780795,TraderOne,Tick,1246,1280,-34,34,151100,150800,47812,198788,188588,OK
791.958764,TraderOne,Tick,1246,1280,-34,34,151100,150800,47812,198788,188588,OK
792.239539,TraderOne,Tick,1246,1280,-34,34,150200,150800,47812,198788,208988,OK
792.515701,TraderOne,Tick,1246,1280,-34,34,150200,150800,47812,198788,208988,OK
792.769955,TraderOne,Tick,1246,1280,-34,34,150200,150900,47812,198788,208988,OK
793.021084,TraderOne,Tick,1246,1280,-34,34,150200,150900,47812,198788,208988,OK
793.293829,TraderOne,Tick,1246,1280,-34,34,150200,150900,47812,198788,208988,OK
793.537897,TraderOne,Tick,1246,1280,-34,34,150300,150900,47812,198788,208988,OK
793.730983,TraderOne,Tick,1246,1280,-34,34,150300,151000,47812,198788,208988,OK
793.962236,TraderOne,Tick,1246,1280,-34,34,150300,151000,47812,198788,208988,OK
794.216857,TraderOne,Tick,1246,1280,-34,34,150300,151000,47812,198788,208988,OK
